tarih,kategori,urun_adi,fiyat,para_birimi
2026-03-01,temel-gida,Calve Mayonez 540 Gr,181.00,TRY
2026-03-01,temel-gida,Calve Ranch Sos 245 Gr,122.50,TRY
2026-03-01,temel-gida,Calve Sarımsaklı Mayonez 245 Gr,122.50,TRY
2026-03-01,temel-gida,Calve Tatlı Set Ketçap 600 Gr Mayonez 540 Gr,196.00,TRY
2026-03-01,temel-gida,Cemkar Esmer Küp Şeker 500 Gr,100.50,TRY
2026-03-01,temel-gida,Cemkar Stick Tuz 800 Gr,56.50,TRY
2026-03-01,temel-gida,Damla Aşurelik Buğday 1 Kg,70.00,TRY
2026-03-01,temel-gida,Damla Barbunya 500 Gr,133.50,TRY
2026-03-01,temel-gida,Damla Börülce 500 Gr,103.00,TRY
2026-03-01,temel-gida,Damla Çiğ Köftelik Bulgur 1 Kg,80.50,TRY
2026-03-01,temel-gida,Damla Dermason Fasulye 1 Kg,157.00,TRY
2026-03-01,temel-gida,Damla Dermason Fasulye 2 Kg,319.00,TRY
2026-03-01,temel-gida,Damla Dermason Fasulye 5 Kg,771.50,TRY
2026-03-01,temel-gida,Damla Gönen Baldo Pirinç 1 Kg,196.50,TRY
2026-03-01,temel-gida,Damla Gönen Baldo Pirinç 2 Kg,399.00,TRY
2026-03-01,temel-gida,Damla Gönen Baldo Pirinç 5 Kg,931.00,TRY
2026-03-01,temel-gida,Damla İspanyol Nohut 1 Kg,232.50,TRY
2026-03-01,temel-gida,Damla Kırmızı Mercimek 1 Kg,129.50,TRY
2026-03-01,temel-gida,Damla Kırmızı Mercimek 2 Kg,256.00,TRY
2026-03-01,temel-gida,Damla Kırmızı Mercimek 5 Kg,634.50,TRY
2026-03-01,temel-gida,Damla Koçbaşı Nohut 1 Kg,175.50,TRY
2026-03-01,temel-gida,Damla Koçbaşı Nohut 2 Kg,350.50,TRY
2026-03-01,temel-gida,Damla Koçbaşı Nohut 9 Mm 5 Kg,808.50,TRY
2026-03-01,temel-gida,Damla Köftelik Bulgur 1 Kg,83.00,TRY
2026-03-01,temel-gida,Damla Köftelik Bulgur 2 Kg,180.50,TRY
2026-03-01,temel-gida,Damla Maş Fasulyesi 500 Gr,80.50,TRY
2026-03-01,temel-gida,Damla Mısır (Popcorn) 1 Kg,75.00,TRY
2026-03-01,temel-gida,Damla Osmancık Pirinç 1 Kg,171.00,TRY
2026-03-01,temel-gida,Damla Osmancık Pirinç 2 Kg,319.00,TRY
2026-03-01,temel-gida,Damla Osmancık Pirinç 5 Kg,803.00,TRY
2026-03-01,temel-gida,Damla Pilavlık Bulgur 1 Kg,83.00,TRY
2026-03-01,temel-gida,Damla Pilavlık Bulgur 2 Kg,180.50,TRY
2026-03-01,temel-gida,Damla Pilavlık Bulgur 5 Kg,436.00,TRY
2026-03-01,temel-gida,Damla Sarı Mercimek 1 Kg,204.00,TRY
2026-03-01,temel-gida,Damla Trakya Baldo Pirinç 2 Kg,374.50,TRY
2026-03-01,temel-gida,Damla Trakya Baldo Pirinç 5 Kg,879.00,TRY
2026-03-01,temel-gida,Damla Trakya Pirinç 1 Kg,186.00,TRY
2026-03-01,temel-gida,Damla Yeşil Mercimek 1 Kg,162.00,TRY
2026-03-01,temel-gida,Damla Yeşil Mercimek 2 Kg,328.50,TRY
2026-03-01,temel-gida,Damla Yeşil Mercimek 5 Kg,782.00,TRY
2026-03-01,temel-gida,Dardanel Ekonomik Ton Balığı 4×75 Gr,266.00,TRY
2026-03-01,temel-gida,Doğalsan Yulaf Kepeği 400 Gr,84.50,TRY
2026-03-01,temel-gida,Doğalsan Yulaf Unu 1 Kg,137.50,TRY
2026-03-01,temel-gida,Dola Glutensiz Fıstık Ezmesi Şekersiz 320 Gr,264.00,TRY
2026-03-01,temel-gida,Dola Glutensiz Fıstık Parçacıklı 350 Gr,264.00,TRY
2026-03-01,temel-gida,Dola Glutensiz Mısır İrmiği 400 Gr,115.50,TRY
2026-03-01,temel-gida,Dola Glutensiz Natural Beyaz Kinoa 400 Gr,258.50,TRY
2026-03-01,temel-gida,Dola Glutensiz Natural Chia Tohumu 400 Gr,269.00,TRY
2026-03-01,temel-gida,Dola Glutensiz Natural Keten Tohumu 400 Gr,145.50,TRY
2026-03-01,temel-gida,Dola Waspco Hindistan Cevizli Proteinli Bar 50 Gr,97.00,TRY
2026-03-01,temel-gida,Dolco Yumurtalı Erişte Noodle 354 Gr,106.00,TRY
2026-03-01,temel-gida,Dr.Oetker 15 Li Şekerli Vanilin,45.00,TRY
2026-03-01,temel-gida,Dr.Oetker 150 Gr Bugday Nısasta,53.50,TRY
2026-03-01,temel-gida,Dr.Oetker 315Gr Trılece (Karamel),142.50,TRY
2026-03-01,temel-gida,Dr.Oetker 70 Gr Sut.Bıt.Byz.Parcaları,197.00,TRY
2026-03-01,temel-gida,Dr.Oetker Bardakta Puding Çikolata Parçalı Vanilyalı 34 Gr,36.50,TRY
2026-03-01,temel-gida,Dr.Oetker Bitter Çikolata Sosu 125 Gr,81.50,TRY
2026-03-01,temel-gida,Dr.Oetker Bitter Çikolatalı Puding 111 Gr,60.50,TRY
2026-03-01,temel-gida,Dr.Oetker Çikolata Parçacıklı Puding 115 Gr,60.50,TRY
2026-03-01,temel-gida,Dr.Oetker Çikolatalı Antep Fıstıklı Puding 100 Gr,60.50,TRY
2026-03-01,temel-gida,Dr.Oetker Çikolatalı Bademli Puding 104 Gr,60.50,TRY
2026-03-01,temel-gida,Dr.Oetker Çikolatalı Fındıklı Puding 102 Gr,60.50,TRY
2026-03-01,temel-gida,Dr.Oetker Çilek Aromalı Bitkisel Jel 100 Gr,57.50,TRY
2026-03-01,temel-gida,Dr.Oetker Çilekli Puding 120 Gr,49.50,TRY
2026-03-01,temel-gida,Dr.Oetker Creme Ole Çikolata 114 gr,73.50,TRY
2026-03-01,temel-gida,Dr.Oetker Dekor Süsü Gümüş 10 Gr,41.00,TRY
2026-03-01,temel-gida,Dr.Oetker Dekor Süsü Kakaolu 10 Gr,41.00,TRY
2026-03-01,temel-gida,Dr.Oetker Dekor Süsü Konfeti 10 Gr,41.00,TRY
2026-03-01,temel-gida,Dr.Oetker Dekor Süsü Şekerli 10 Gr,41.00,TRY
2026-03-01,temel-gida,Dr.Oetker Ekonomik Krem Şanti 288 Gr,192.00,TRY
2026-03-01,temel-gida,Dr.Oetker Glutensiz Çikolata Sosu 128 Gr,99.00,TRY
2026-03-01,temel-gida,Dr.Oetker Glutensiz Kakao 70 Gr,146.50,TRY
2026-03-01,temel-gida,Dr.Oetker Glutensiz Kakaolu Puding 147 Gr,78.50,TRY
2026-03-01,temel-gida,Dr.Oetker Glutensiz Krem Şanti 72 Gr,66.50,TRY
2026-03-01,temel-gida,Dr.Oetker Glutensiz Pirinç Unu 175 Gr,74.00,TRY
2026-03-01,temel-gida,Dr.Oetker Hamur Kabartma Tozu 10 Lu 100 Gr,42.50,TRY
2026-03-01,temel-gida,Dr.Oetker Hamur Kabartma Tozu 15 Li 150 Gr,59.50,TRY
2026-03-01,temel-gida,Dr.Oetker Hamur Kabartma Tozu 5 Li 50 Gr,22.00,TRY
2026-03-01,temel-gida,Dr.Oetker İrmik Helvası 360 Gr,110.50,TRY
2026-03-01,temel-gida,Dr.Oetker Kakao 100 Gr,169.50,TRY
2026-03-01,temel-gida,Dr.Oetker Kakao 50 Gr,88.00,TRY
2026-03-01,temel-gida,Dr.Oetker Kakaolu Kek Karışımı 350 Gr,121.00,TRY
2026-03-01,temel-gida,Dr.Oetker Kakaolu Puding 147 Gr,59.50,TRY
2026-03-01,temel-gida,Dr.Oetker Karbonat 5 Li 25 Gr,13.50,TRY
2026-03-01,temel-gida,Dr.Oetker Keşkül 140 Gr,42.50,TRY
2026-03-01,temel-gida,Dr.Oetker Krem Şanti 72 Gr,59.00,TRY
2026-03-01,temel-gida,Dr.Oetker Krem Şanti Çikolatalı 77 g,59.00,TRY
2026-03-01,temel-gida,Dr.Oetker Limonlu Kek Karışımı 440 Gr,132.50,TRY
2026-03-01,temel-gida,Dr.Oetker Mısır Nişastası 150 Gr,38.50,TRY
2026-03-01,temel-gida,Dr.Oetker Muhallebi 210 Gr,53.50,TRY
2026-03-01,temel-gida,Dr.Oetker Muzlu Puding 120 Gr,49.50,TRY
2026-03-01,temel-gida,Dr.Oetker Orman Meyveli Krem Şanti 72 Gr,59.00,TRY
2026-03-01,temel-gida,Dr.Oetker Pastacı Kreması 55 Gr,29.50,TRY
2026-03-01,temel-gida,Dr.Oetker Pirinç Unu 5 Li 175 Gr,64.00,TRY
2026-03-01,temel-gida,Dr.Oetker Profiterol 305 Gr,187.00,TRY
2026-03-01,temel-gida,Dr.Oetker Pudra Şekeri 250 Gr,73.50,TRY
2026-03-01,temel-gida,Dr.Oetker Revani 500 Gr,107.00,TRY
2026-03-01,temel-gida,Dr.Oetker Sade Kek Karışımı 450 Gr,85.00,TRY
2026-03-01,temel-gida,Dr.Oetker Sade Krem Şanti 144 Gr,101.00,TRY
2026-03-01,temel-gida,Dr.Oetker Şekerli Vanilin 10 Lu 50 Gr,38.50,TRY
2026-03-01,temel-gida,Dr.Oetker Supangle 135 Gr,60.50,TRY
2026-03-01,temel-gida,Dr.Oetker Sütlaç 141 Gr,57.50,TRY
2026-03-01,temel-gida,Dr.Oetker Tavuk Göğsü 121 Gr,42.50,TRY
2026-03-01,temel-gida,Dr.Oetker Trileçe 315 Gr,140.00,TRY
2026-03-01,temel-gida,Dr.Oetker Vanilin 5 Li 25 Gr,18.00,TRY
2026-03-01,temel-gida,Dr.Oetker Vanilya Aromalı Creme Ole 110 Gr,73.50,TRY
2026-03-01,temel-gida,Dr.Oetker Vanilyalı Pasta Kreması 130 Gr,96.50,TRY
2026-03-01,temel-gida,Dr.Oetker Vanilyalı Puding 120 Gr,49.50,TRY
2026-03-01,temel-gida,Duru Başbaşı Bulgur 1 Kg,93.00,TRY
2026-03-01,temel-gida,Duru Çiğköftelik Bulgur 1 Kg,93.00,TRY
2026-03-01,temel-gida,Duru Çiğköftelik Esmer Bulgur 1 Kg,93.00,TRY
2026-03-01,temel-gida,Duru İri Bulgur 1 Kg,93.00,TRY
2026-03-01,temel-gida,Duru Köftelik Bulgur 1 Kg,93.00,TRY
2026-03-01,temel-gida,Duru Pilavlık Bulgur 1 Kg,88.00,TRY
2026-03-01,temel-gida,Duru Pilavlık Bulgur 5 Kg,451.50,TRY
2026-03-01,temel-gida,Eti Pronot Glutensiz Mini Kek Kakaolu 144 Gr,117.00,TRY
2026-03-01,temel-gida,Ezgi Beypazarı Çorbalık Erişte 500 Gr,163.00,TRY
2026-03-01,temel-gida,Ezgi Beypazarı Erişte 500 Gr,163.00,TRY
2026-03-01,temel-gida,Ezgi Beypazarı Tarhanası 500 Gr,163.50,TRY
2026-03-01,temel-gida,Hatap Un Tip 1 2 Kg,151.50,TRY
2026-03-01,temel-gida,Heinz Acılı Mayonez 405 Gr,264.50,TRY
2026-03-01,temel-gida,Heinz American Burger Sos 235 Gr,163.50,TRY
2026-03-01,temel-gida,Heinz Barbekü Sos 465 Gr,217.00,TRY
2026-03-01,temel-gida,Heinz Hardal 240 Gr,191.50,TRY
2026-03-01,temel-gida,Heinz Ketçap 1 Kg,169.00,TRY
2026-03-01,temel-gida,Heinz Kombo Paket Ketçap 570 Gr + Mayonez 400 Gr,297.00,TRY
2026-03-01,temel-gida,Heinz Light Mayonez 420 Gr,219.50,TRY
2026-03-01,temel-gida,Heinz Sarımsaklı Mayonez 400 Gr,264.00,TRY
2026-03-01,temel-gida,Huxol Tablet Tatlandırıcı 650 Tablet,148.00,TRY
2026-03-01,temel-gida,İçim Krema 200 Gr,89.50,TRY
2026-03-01,temel-gida,Itır Baharat Acı Biber 100 Gr,53.00,TRY
2026-03-01,temel-gida,Itır Baharat Beyaz Haşhaş 100 Gr,60.50,TRY
2026-03-01,temel-gida,Itır Baharat Cajun Baharat Harcı 100 Gr,47.00,TRY
2026-03-01,temel-gida,Itır Baharat Çam Fıstığı 50 Gr,282.50,TRY
2026-03-01,temel-gida,Itır Baharat Çiğ Köfte Seti Etsiz 500 Gr,78.00,TRY
2026-03-01,temel-gida,Itır Baharat Çörek Otu 100 Gr,53.00,TRY
2026-03-01,temel-gida,Itır Baharat Çörekotu 1 Kg,489.50,TRY
2026-03-01,temel-gida,Itır Baharat Defne Yaprağı 50 Gr,23.50,TRY
2026-03-01,temel-gida,Itır Baharat Galeta Unu 1 Kg,85.50,TRY
2026-03-01,temel-gida,Itır Baharat Hindistan Cevizi 75 Gr,57.00,TRY
2026-03-01,temel-gida,Itır Baharat İsot 100 Gr,53.00,TRY
2026-03-01,temel-gida,Itır Baharat İsot 500 Gr,181.00,TRY
2026-03-01,temel-gida,Itır Baharat Izgara Harcı 90 Gr,44.00,TRY
2026-03-01,temel-gida,Itır Baharat Kabuk Tarçın 100 Gr,92.00,TRY
2026-03-01,temel-gida,Itır Baharat Karabiber 1 Kg,1004.50,TRY
2026-03-01,temel-gida,Itır Baharat Karabiber 100 Gr,127.00,TRY
2026-03-01,temel-gida,Itır Baharat Karabiber 500 Gr,515.50,TRY
2026-03-01,temel-gida,Itır Baharat Karanfil 50 Gr,88.50,TRY
2026-03-01,temel-gida,Itır Baharat Karbonat 1 Kg,100.00,TRY
2026-03-01,temel-gida,Itır Baharat Karbonat 200 Gr,29.50,TRY
2026-03-01,temel-gida,Itır Baharat Kekik 150 Gr,64.00,TRY
2026-03-01,temel-gida,Itır Baharat Kekik 50 Gr,36.50,TRY
2026-03-01,temel-gida,Itır Baharat Keten Tohumu 100 Gr,26.00,TRY
2026-03-01,temel-gida,Itır Baharat Kimyon 100 Gr,81.50,TRY
2026-03-01,temel-gida,Itır Baharat Kimyon 500 Gr,166.00,TRY
2026-03-01,temel-gida,Itır Baharat Kişniş 100 Gr,24.00,TRY
2026-03-01,temel-gida,Itır Baharat Köfte Baharı 100 Gr,59.00,TRY
2026-03-01,temel-gida,Itır Baharat Köfte Harcı 100 Gr,30.50,TRY
2026-03-01,temel-gida,Itır Baharat Köri 100 Gr,32.50,TRY
2026-03-01,temel-gida,Itır Baharat Limon Tuzu 1 Kg,252.50,TRY
2026-03-01,temel-gida,Itır Baharat Limon Tuzu 100 Gr,41.50,TRY
2026-03-01,temel-gida,Itır Baharat Mavi Haşhaş 100 Gr,60.50,TRY
2026-03-01,temel-gida,Itır Baharat Nane 200 Gr,102.50,TRY
2026-03-01,temel-gida,Itır Baharat Nane 50 Gr,26.50,TRY
2026-03-01,temel-gida,Itır Baharat Pasta Süsü 100 Gr,24.50,TRY
2026-03-01,temel-gida,Itır Baharat Pul Biber 1 Kg,366.50,TRY
2026-03-01,temel-gida,Itır Baharat Pul Biber 100 Gr,53.00,TRY
2026-03-01,temel-gida,Itır Baharat Pul Biber 500 Gr,181.00,TRY
2026-03-01,temel-gida,Itır Baharat Sumak 1 Kg,580.00,TRY
2026-03-01,temel-gida,Itır Baharat Sumak 100 Gr,63.50,TRY
2026-03-01,temel-gida,Itır Baharat Susam 100 Gr,42.50,TRY
2026-03-01,temel-gida,Itır Baharat Tane Karabiber 100 Gr,127.00,TRY
2026-03-01,temel-gida,Itır Baharat Tarçın 100 Gr,53.00,TRY
2026-03-01,temel-gida,Itır Baharat Tatlı Biber 100 Gr,53.00,TRY
2026-03-01,temel-gida,Itır Baharat Tatlı Biber 500 Gr,181.00,TRY
2026-03-01,temel-gida,Itır Baharat Tavuk Harcı 90 Gr,34.00,TRY
2026-03-01,temel-gida,Itır Baharat Yenibahar 100 Gr,133.00,TRY
2026-03-01,temel-gida,Itır Baharat Zencefil 100 Gr,51.50,TRY
2026-03-01,temel-gida,Itır Baharat Zerdeçal 1 Kg,341.50,TRY
2026-03-01,temel-gida,Kanaat Acı Pul Biber 250 Gr,111.00,TRY
2026-03-01,temel-gida,Kanaat Acı Pul Biber 500 Gr,207.00,TRY
2026-03-01,temel-gida,Katmer Buğday Un 1 Kg,58.00,TRY
2026-03-01,temel-gida,Katmer Buğday Unu 2 Kg,125.00,TRY
2026-03-01,temel-gida,Katmer İrmik 500 Gr,50.00,TRY
2026-03-01,temel-gida,Katmer Tam Buğday Unu 1 Kg,63.50,TRY
2026-03-01,temel-gida,Kemal Kükrer Elma Sirkesi 500 Ml,130.00,TRY
2026-03-01,temel-gida,Kemal Kükrer Elma Sirkesi Cam 500 Ml,138.00,TRY
2026-03-01,temel-gida,Kemal Kükrer Nar Ekşili Sos 250 Ml,295.50,TRY
2026-03-01,temel-gida,Kemal Kükrer Nar Ekşisi 250 Ml 2 Adet,455.00,TRY
2026-03-01,temel-gida,Kemal Kükrer Parçacıklı Acı Sos 250 Ml,148.00,TRY
2026-03-01,temel-gida,Kemal Kükrer Sarımsak Sosu 250 Ml,227.00,TRY
2026-03-01,temel-gida,Kemal Kükrer Soya Sosu 375 Ml,192.00,TRY
2026-03-01,temel-gida,Kemal Kükrer Soya Sosu Cam Şişe 250 Ml,197.00,TRY
2026-03-01,temel-gida,Kent Boringer Sebzeli Çeşni 750 Gr,257.00,TRY
2026-03-01,temel-gida,Kent Boringer Toppig 300 Gr Frambuazlı Silindir,106.00,TRY
2026-03-01,temel-gida,Kent Boringer Toppig 300 Gr Karamelli Silindir,106.00,TRY
2026-03-01,temel-gida,Kent Boringer Toppig 300Gr Çikolatalı Silindir,106.00,TRY
2026-03-01,temel-gida,Kilikya Şalgam Suyu Tatlı (Glutensiz – Şekersiz) 1 Lt,61.00,TRY
2026-03-01,temel-gida,Knorr Acılı Domatesli Çabuk Noodle 67 Gr,23.50,TRY
2026-03-01,temel-gida,Knorr Beşamel Sos 70 Gr,80.00,TRY
2026-03-01,temel-gida,Knorr Bolonez Makarna Sosu 45 Gr,80.00,TRY
2026-03-01,temel-gida,Knorr Çabuk Çorba Kremalı Mantarlı 19 Gr,23.50,TRY
2026-03-01,temel-gida,Knorr Ezogelin Çorbası 65 Gr,45.50,TRY
2026-03-01,temel-gida,Knorr Fırında Tavuk Çeşnisi Fesleğenli Kekikli 29 Gr,86.50,TRY
2026-03-01,temel-gida,Knorr Hazır Çorba Kıtırlı Domates 22 Gr,23.50,TRY
2026-03-01,temel-gida,Knorr İşkembe Çorbası 63 Gr,45.50,TRY
2026-03-01,temel-gida,Knorr Köfte Harcı 82 Gr,87.00,TRY
2026-03-01,temel-gida,Knorr Kremalı Domates Çorbası 69 Gr,44.00,TRY
2026-03-01,temel-gida,Knorr Kremalı Mantar Çorbası 62 Gr,45.50,TRY
2026-03-01,temel-gida,Knorr Kremalı Tavuk Çorbası 65 Gr,45.50,TRY
2026-03-01,temel-gida,Knorr Mercimek Çorbası 76 Gr,45.50,TRY
2026-03-01,temel-gida,Knorr Pesto Makarna Sosu 50 Gr,87.00,TRY
2026-03-01,temel-gida,Knorr Şehriyeli Tavuk Çorbası 51 Gr,44.00,TRY
2026-03-01,temel-gida,Knorr Yayla Çorbası 74 Gr,44.00,TRY
2026-03-01,temel-gida,Komili Naturel Sızma Zeytinyağı Yumuşak Lezzet 1 Lt,521.50,TRY
2026-03-01,temel-gida,Komili Natürel Sızma Zeytinyağı Yumuşak Lezzet 2 Lt,979.00,TRY
2026-03-01,temel-gida,Komili Riviera Zeytinyağı 1 Lt,463.50,TRY
2026-03-01,temel-gida,Komili Riviera Zeytinyağı 2 Lt,898.00,TRY
2026-03-01,temel-gida,Komili Sızma Zeytinyağı 2 Lt Pet,1100.00,TRY
2026-03-01,temel-gida,Komili Sızma Zeytinyağı 500 Ml Pet,309.50,TRY
2026-03-01,temel-gida,Komili Yemeklik Riviera Zeytinyağı 5 lt x 1 Adet,1865.00,TRY
2026-03-01,temel-gida,Komili Yemeklik Riviera Zeytinyağı 5 lt x 4 Adet,6420.00,TRY
2026-03-01,temel-gida,Kristal Dolgun Güçlü Sızma Zeytinyağı Cam 1 Lt,594.00,TRY
2026-03-01,temel-gida,Kühne %100 Nar Ekşisi 250 Ml,242.50,TRY
2026-03-01,temel-gida,Kühne Acı Hardal 265 Gr,130.00,TRY
2026-03-01,temel-gida,Kühne Biberiye Turşusu 325 Gr,148.00,TRY
2026-03-01,temel-gida,Kühne Cüccü Kornişon Turşusu 340 Gr,206.50,TRY
2026-03-01,temel-gida,Kühne Elma Sirkesi Cam 500 Ml,78.00,TRY
2026-03-01,temel-gida,Kühne Gewürzgurken Salatalık Turşusu 670 Gr,257.50,TRY
2026-03-01,temel-gida,Kühne Jalapeno Biber Turşusu 650 Gr,242.50,TRY
2026-03-01,temel-gida,Kühne Kırmızı Acı Biber Sosu 100 Ml,162.00,TRY
2026-03-01,temel-gida,Kühne Közlenmiş Biber 2500 Gr,708.50,TRY
2026-03-01,temel-gida,Kühne Sezar Salata Sosu 250 Ml,243.00,TRY
2026-03-01,temel-gida,Kühne Soya Sosu 250 Ml,197.00,TRY
2026-03-01,temel-gida,Kühne Tuz Az Salatalık Turşusu 670 Gr,257.50,TRY
2026-03-01,temel-gida,Marmarabirlik Sızma Zeytinyağı Cam 1 Lt,514.50,TRY
2026-03-01,temel-gida,Marmarabirlik Sızma Zeytinyağı Pet 1 Lt,478.50,TRY
2026-03-01,temel-gida,Melis Biberiye Turşusu 370 Gr,109.00,TRY
2026-03-01,temel-gida,Melis Karışık Turşu 720 Gr,101.00,TRY
2026-03-01,temel-gida,Melis Kornişon Turşusu 370 Gr,92.50,TRY
2026-03-01,temel-gida,Melis Kornişon Turşusu 720 Gr,136.50,TRY
2026-03-01,temel-gida,Melis Közlenmiş Patlıcan 720 Gr,95.00,TRY
2026-03-01,temel-gida,Melis Salatalık Turşusu 720 Gr,117.50,TRY
2026-03-01,temel-gida,Melis Yakan Biber Turşusu 370 Gr,93.00,TRY
2026-03-01,temel-gida,Melis Yakan Biber Turşusu 720 Gr,148.50,TRY
2026-03-01,temel-gida,Mgs Fişek Şeker 750 Gr,91.00,TRY
2026-03-01,temel-gida,Mgs İkili Sarma Küp Şeker 750 Gr,74.00,TRY
2026-03-01,temel-gida,Mgs Kahverengi Küp Şeker 500 Gr,75.00,TRY
2026-03-01,temel-gida,Mgs Kahverengi Toz Şeker 500 Gr,71.50,TRY
2026-03-01,temel-gida,Mgs Küp Şeker 360 Lı 1 Kg,85.50,TRY
2026-03-01,temel-gida,Mgs Küp Şeker 360 Lı 750 Gr,62.50,TRY
2026-03-01,temel-gida,Mgs Küp Şeker 405 Li 1 Kg,79.50,TRY
2026-03-01,temel-gida,Mgs Tekli Sarma Küp Şeker Poşet 750 Gr,85.50,TRY
2026-03-01,temel-gida,Mgs Toz Şeker 1 Kg,76.00,TRY
2026-03-01,temel-gida,"Mgs Toz Şeker 2,5 Kg",195.00,TRY
2026-03-01,temel-gida,Mutlu Makarna Arpa Şehriye 5 Kg,354.50,TRY
2026-03-01,temel-gida,Mutlu Makarna Arpa Şehriye 500 Gr,34.50,TRY
2026-03-01,temel-gida,Mutlu Makarna Burgu 5 Kg,354.50,TRY
2026-03-01,temel-gida,Mutlu Makarna Burgu 500 Gr,34.50,TRY
2026-03-01,temel-gida,Mutlu Makarna İnce Uzun 5 Kg,334.50,TRY
2026-03-01,temel-gida,Mutlu Makarna Spagetti 500 Gr,34.50,TRY
2026-03-01,temel-gida,Mutlu Makarna Spagetti 5Kg,354.50,TRY
2026-03-01,temel-gida,Mutlu Makarna Tel Şehriye 500 Gr,34.50,TRY
2026-03-01,temel-gida,Olca Domates Salçası 1600 Gr,277.50,TRY
2026-03-01,temel-gida,Olca Domates Salçası Cam 720 Gr,111.00,TRY
2026-03-01,temel-gida,Öncü Acı Biber Salçası 1650 Gr,438.00,TRY
2026-03-01,temel-gida,Öncü Acı Biber Salçası 4300 Gr,1013.00,TRY
2026-03-01,temel-gida,Öncü Acı Biber Salçası Cam 700 Gr,201.00,TRY
2026-03-01,temel-gida,Öncü Domates Salçası 1650 Gr,277.00,TRY
2026-03-01,temel-gida,Öncü Domates Salçası Cam Kavanoz 700 Gr,125.50,TRY
2026-03-01,temel-gida,"Öncü Domates Ve Biber Karışık Salça 1,6 Kg",399.00,TRY
2026-03-01,temel-gida,Öncü Közlenmiş Biber 680 Gr,156.50,TRY
2026-03-01,temel-gida,Öncü Tatlı Biber Salçası 1650 Gr,438.00,TRY
2026-03-01,temel-gida,Öncü Tatlı Biber Salçası Cam 700 Gr,201.00,TRY
2026-03-01,temel-gida,Pakmaya Bal Bademli Puding 85 Gr,51.50,TRY
2026-03-01,temel-gida,Pakmaya Beyaz Pul Çikolata 100 Gr,166.00,TRY
2026-03-01,temel-gida,Pakmaya Bitter Kurabiye Çikolatası 90 Gr,167.50,TRY
2026-03-01,temel-gida,Pakmaya Bitter Puding 115 Gr,53.00,TRY
2026-03-01,temel-gida,Pakmaya Bitter Pul Çikolata 100 Gr,166.00,TRY
2026-03-01,temel-gida,Pakmaya Çift Renkli Damla Çikolata 70 Gr,150.50,TRY
2026-03-01,temel-gida,Pakmaya Çikolata Sosu 125 Gr,78.00,TRY
2026-03-01,temel-gida,Pakmaya Çikolatalı Portakallı Puding 116 Gr,53.00,TRY
2026-03-01,temel-gida,Pakmaya Çikolatalı Puding 106 Gr,52.00,TRY
2026-03-01,temel-gida,Pakmaya Kabartma Tozu 10 Lu,39.00,TRY
2026-03-01,temel-gida,Pakmaya Kabartma Tozu 5 Li,21.00,TRY
2026-03-01,temel-gida,Pakmaya Kakao 100 Gr,147.00,TRY
2026-03-01,temel-gida,Pakmaya Kakao 2 X 25 Gr,82.00,TRY
2026-03-01,temel-gida,Pakmaya Kakao 50 Gr,81.50,TRY
2026-03-01,temel-gida,Pakmaya Kakaolu Puding 145 Gr,52.00,TRY
2026-03-01,temel-gida,Pakmaya Karamelli Sütlü Parça Çikolata 70 Gr,150.50,TRY
2026-03-01,temel-gida,Pakmaya Karbonat 5 Li,13.50,TRY
2026-03-01,temel-gida,Pakmaya Muzlu Puding 117 Gr,40.00,TRY
2026-03-01,temel-gida,Pakmaya Pasta Süsü Sedef Boncuk 50 Gr,132.00,TRY
2026-03-01,temel-gida,Pakmaya Pasta Süsü Sütlü Boncuk 50 Gr,132.00,TRY
2026-03-01,temel-gida,Pakmaya Portakallı Bitter Parça Çikolata,155.50,TRY
2026-03-01,temel-gida,Pakmaya Sade Krem Şanti 150 Gr,97.50,TRY
2026-03-01,temel-gida,Pakmaya Şef Krema 200 Ml,69.50,TRY
2026-03-01,temel-gida,Pakmaya Şekerli Vanilin 10 Lu,29.00,TRY
2026-03-01,temel-gida,Pakmaya Şekerli Vanilin 5 Li,15.50,TRY
2026-03-01,temel-gida,Pakmaya Vanilyalı Puding 125 Gr,40.00,TRY
2026-03-01,temel-gida,Penguen Acı Kornişon Turşusu 330 Gr,135.50,TRY
2026-03-01,temel-gida,Penguen Bezelye Cam Kavanoz 680 Gr,104.00,TRY
2026-03-01,temel-gida,Penguen Bezelye Teneke 5000 Gr,518.00,TRY
2026-03-01,temel-gida,Penguen Biberiye Turşusu 300 Gr,127.00,TRY
2026-03-01,temel-gida,Penguen Garnitür 5000 Gr,518.00,TRY
2026-03-01,temel-gida,Penguen Garnitür Cam Kavanoz 540 Gr,92.50,TRY
2026-03-01,temel-gida,Penguen Kornişon Turşusu 330 Gr,135.50,TRY
2026-03-01,temel-gida,Penguen Kornişon Turşusu 670 Gr,187.00,TRY
2026-03-01,temel-gida,Penguen Közlenmiş Biber Cam Kavanoz 680 Gr,192.50,TRY
2026-03-01,temel-gida,Penguen Közlenmiş Patlıcan 520 Gr,166.00,TRY
2026-03-01,temel-gida,Penguen Közlenmiş Patlıcan Salatası 520 Gr,115.50,TRY
2026-03-01,temel-gida,Penguen Lütenitsa Balkan Sosu 300 Gr,173.00,TRY
2026-03-01,temel-gida,Penguen Mısır 2650 Gr,450.00,TRY
