Product Name,Product Cost,id,sku,brand,category,regular_price,discount_rate,unit,status
Kale Kapı Hidroliği 50-440 No:4,1785.0,3539,3539,KALE,Kapı Hidrolikleri,1785.0,0.0,PIECE,IN_SALE
Kale Kapı Hidroliği 50-330 No:3,1575.0,3531,3531,KALE,Kapı Hidrolikleri,1575.0,0.0,PIECE,IN_SALE
SAMET STAR  DÜZ MENTEŞE,31.5,14991,14991,Samet,Menteşeler,31.5,0.0,PIECE,IN_SALE
Samet Star Menteşe Kör Köşe Kırma Kapak,231.0,13429,13429,Samet,Menteşeler,231.0,0.0,PIECE,IN_SALE
Samet Star Menteşe 30 Derece,64.05,13428,13428,Samet,Menteşeler,64.05,0.0,PIECE,IN_SALE
SAMET STAR MENTEŞE - 45  DERECE,58.8,13427,13427,Samet,Menteşeler,58.8,0.0,PIECE,IN_SALE
SAMET STAR  DÜZ MENTEŞE,29.4,13407,13407,Samet,Menteşeler,29.4,0.0,PIECE,IN_SALE
Samet Star Deve Boynu Menteşe,31.5,13406,13406,Samet,Menteşeler,31.5,0.0,PIECE,IN_SALE
Yönsüz Menteşe Çelik,35.7,11731,11731,Diğer,Menteşeler,35.7,0.0,PIECE,IN_SALE
MENTEŞE YAPRAK 1840 NO: 3,13.65,4949,4949,Diğer,Menteşeler,13.65,0.0,PIECE,IN_SALE
DEMİR KAPI DENGE MAKARASI METAL,92.4,4811,4811,Diğer,Menteşeler,92.4,0.0,PIECE,IN_SALE
MENTEŞE YAPRAK 1840 NO: 1.5,7.35,4661,4661,Diğer,Menteşeler,7.35,0.0,PIECE,IN_SALE
MENTEŞE MİL 10 MM,15.75,4660,4660,Diğer,Menteşeler,15.75,0.0,PIECE,IN_SALE
Pvc Pencere Menteşesi,64.05,4653,4653,Diğer,Menteşeler,64.05,0.0,PIECE,IN_SALE
MENTEŞE KELEBEK YÖNSÜZ SATEN 10 CM,42.0,4649,4649,Diğer,Menteşeler,42.0,0.0,PIECE,IN_SALE
MENTEŞE YAPRAK ARİEL 1840-4,29.4,4633,4633,Diğer,Menteşeler,29.4,0.0,PIECE,IN_SALE
MENTEŞE YAPRAK 1840 NO: 2.5,12.6,4121,4121,Diğer,Menteşeler,12.6,0.0,PIECE,IN_SALE
MENTEŞE BANT SACLI R 141 85mm,94.5,4117,4117,Diğer,Menteşeler,94.5,0.0,PIECE,IN_SALE
MENTEŞE MÜZİK SETİ MENTEŞESİ SİYAH ( CAM MENTŞ ),82.95,4116,4116,Diğer,Menteşeler,82.95,0.0,PIECE,IN_SALE
PVC KAPI MENTEŞESİ,68.25,4111,4111,Diğer,Menteşeler,68.25,0.0,PIECE,IN_SALE
SAMET MASTER DÜZ MENTEŞE FRENLİ PİSTONLU,94.5,3837,3837,Samet,Menteşeler,94.5,0.0,PIECE,IN_SALE
SAMET STAR 165 DERECE MENTEŞE,189.0,3835,3835,Samet,Menteşeler,189.0,0.0,PIECE,IN_SALE
Samet Star Menteşe 45 derece,58.8,1311,1311,Samet,Menteşeler,58.8,0.0,PIECE,IN_SALE
MENTEŞE OKKA SATEN SOL 10 CM GÜVEN İŞ,7.02,153002818,153002818,,Menteşeler,7.02,0.0,PIECE,IN_SALE
Kelebek Menteşe Büyük 68 mm,34.65,153003979,153003979,Diğer,Menteşeler,34.65,0.0,PIECE,IN_SALE
"MENTEŞE YAPRAK ARİEL 1840-3,5",19.95,153004980,153004980,Diğer,Menteşeler,19.95,0.0,PIECE,IN_SALE
Menteşe Cerman Saten Yönsüz 12 cm,54.6,153002178,153002178,Diğer,Menteşeler,54.6,0.0,PIECE,IN_SALE
MENTEŞE MİL 18 MM,39.9,153002608,153002608,Diğer,Menteşeler,39.9,0.0,PIECE,IN_SALE
MENTEŞE KUYRUKLU MENTEŞE 904*4 MARUF,4.1,153002676,153002676,Diğer,Menteşeler,4.1,0.0,PIECE,IN_SALE
MEPA KIRMA MASA MENTEŞESİ PLS KAHVERENGİ,53.55,153007839,153007839,MEPA,Menteşeler,53.55,0.0,PIECE,IN_SALE
MENTEŞE MASA ALM UZUN SATEN 4 CM,101.85,8699116096261,8699116096261,Diğer,Menteşeler,101.85,0.0,PIECE,IN_SALE
BİNGO AYAK  BÜYÜK  BEYAZ,10.5,13412,13412,BİNGO,Mobilya & Masa Ayakları,10.5,0.0,PIECE,IN_SALE
BİNGO AYAK  BÜYÜK  SİYAH,10.5,4092,4092,BİNGO,Mobilya & Masa Ayakları,10.5,0.0,PIECE,IN_SALE
BİNGO AYAK KÜÇÜK BEYAZ,8.4,3952,3952,BİNGO,Mobilya & Masa Ayakları,8.4,0.0,PIECE,IN_SALE
BİNGO AYAK KÜÇÜK SİYAH,8.4,3949,3949,BİNGO,Mobilya & Masa Ayakları,8.4,0.0,PIECE,IN_SALE
Jumbo Plastik Ayak 15 cm,69.3,3939,3939,Jumbo,Mobilya & Masa Ayakları,69.3,0.0,PIECE,IN_SALE
JUMBO PLASTİK AYAK 8 CM,23.1,3908,3908,Jumbo,Mobilya & Masa Ayakları,23.1,0.0,PIECE,IN_SALE
JUMBO PLASTİK AYAK 12 CM,38.85,3905,3905,Jumbo,Mobilya & Masa Ayakları,38.85,0.0,PIECE,IN_SALE
Metal Ayak Krom 6 cm,44.1,153004042,153004042,Diğer,Mobilya & Masa Ayakları,44.1,0.0,PIECE,IN_SALE
MASA  AYAK  KROM 60X71,254.1,153009058,153009058,Diğer,Mobilya & Masa Ayakları,254.1,0.0,PIECE,IN_SALE
JUMBO PLASTİK AYAK 10 CM,34.65,153007898,153007898,Jumbo,Mobilya & Masa Ayakları,34.65,0.0,PIECE,IN_SALE
JUMBO PLASTİK AYAK 5 CM,21.0,153007900,153007900,Jumbo,Mobilya & Masa Ayakları,21.0,0.0,PIECE,IN_SALE
OSENA 13110-01 MODÜLER RAF AYAK 42*15 CM KROM,64.05,153008024,153008024,Osena,Mobilya & Masa Ayakları,64.05,0.0,PIECE,IN_SALE
Jumbo Plastik U Geçme Ayak 10 cm,36.75,153008080,153008080,Jumbo,Mobilya & Masa Ayakları,36.75,0.0,PIECE,IN_SALE
Gazlı Piston 80 lik,78.75,11743,11743,Diğer,Pistonlar,78.75,0.0,PIECE,IN_SALE
Sineklik Kulp D Kol,32.55,12063,12063,Diğer,PVC Kapı & Pencere Aksesuarları,32.55,0.0,PIECE,IN_SALE
Çıtçıt Sineklik Plastik,11.55,11733,11733,Diğer,PVC Kapı & Pencere Aksesuarları,11.55,0.0,PIECE,IN_SALE
Doğuş Kapı Altı Fırça Model H 90 cm,114.45,153009244,153009244,DOĞUŞ,PVC Kapı & Pencere Aksesuarları,114.45,0.0,PIECE,IN_SALE
Sürgü Kelebek Küçük,15.75,kucuk,kucuk,Diğer,Sürgüler,15.75,0.0,PIECE,IN_SALE
Kroks TBR08 Gerdirme Kanca ve Halka Uçlu 8 mm,23.1,4788,4788,KROKS,Bağlantı Elemanları,23.1,0.0,PIECE,IN_SALE
Kroks TBR06 Gerdirme Kanca ve Halka Uçlu 6 mm,13.65,153006175,153006175,KROKS,Bağlantı Elemanları,13.65,0.0,PIECE,IN_SALE
HASSAN DEKOR MASTAR KELEPÇESİ 25MM,724.5,2644,2644,Hassan Dekor,Bağlantı Elemanları,724.5,0.0,PIECE,IN_SALE
SH12 KARABİNA 12 MM,70.35,4809,4809,Diğer,Karabinalar,70.35,0.0,PIECE,IN_SALE
Karabina SH0 10mm,55.65,4797,4797,Diğer,Karabinalar,55.65,0.0,PIECE,IN_SALE
SH08 KARABİNA 8 MM,17.85,4722,4722,Diğer,Karabinalar,17.85,0.0,PIECE,IN_SALE
"PLASTİK CIRT KELEPÇE BEYAZ 3,6x250 MM (100 AD)",80.85,15744,15744,Diğer,Kelepçeler,80.85,0.0,PIECE,IN_SALE
Çiroz Kilidi 4 mm,57.75,14905,14905,Diğer,Kelepçeler,57.75,0.0,PIECE,IN_SALE
Çiroz Kilidi 4 mm,54.6,12591,12591,Diğer,Kelepçeler,54.6,0.0,PIECE,IN_SALE
KLEMENS METAL  6  MM,10.5,4794,4794,Diğer,Klemensler,10.5,0.0,PIECE,IN_SALE
KLEMENS METAL  8  MM,11.55,4793,4793,Diğer,Klemensler,11.55,0.0,PIECE,IN_SALE
KLEMENS METAL  10 MM,14.7,4792,4792,Diğer,Klemensler,14.7,0.0,PIECE,IN_SALE
KLEMENS METAL  12  MM,26.25,4791,4791,Diğer,Klemensler,26.25,0.0,PIECE,IN_SALE
Mapa Zincir Kilidi 16 mm,75.6,4763,4763,Diğer,Mapa Kilitler,75.6,0.0,PIECE,IN_SALE
Karabina Kilitli SHS06 6 mm,16.8,153006197,153006197,Diğer,Karabinalar,16.8,0.0,PIECE,IN_SALE
Karabina SH05 5 mm,10.5,8694461162814,8694461162814,Diğer,Karabinalar,10.5,0.0,PIECE,IN_SALE
SH06 KARABİNA 6 MM,11.55,8694461162821,8694461162821,Diğer,Karabinalar,11.55,0.0,PIECE,IN_SALE
"PLASTİK CIRT KELEPÇE BEYAZ 3,6x250 MM (100 AD)",80.85,1811,1811,Diğer,Kelepçeler,80.85,0.0,PIECE,IN_SALE
"PLASTİK CIRT KELEPÇE BEYAZ 3,6x300 MM (100 AD)",97.65,3115,3115,Diğer,Kelepçeler,97.65,0.0,PIECE,IN_SALE
"PLASTİK CIRT KELEPÇE BEYAZ 3,6x300 MM (100 AD)",59.85,8681184021276,8681184021276,Diğer,Kelepçeler,59.85,0.0,PIECE,IN_SALE
KLEMENS METAL 16 MM,30.45,153006469,153006469,Diğer,Klemensler,30.45,0.0,PIECE,IN_SALE
ZİNCİR KİLİDİ MAPA 12MM,32.55,15401467,15401467,Diğer,Mapa Kilitler,32.55,0.0,PIECE,IN_SALE
Zincir Kilidi Mapa 10mm,31.5,15400184,15400184,Diğer,Mapa Kilitler,31.5,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x60 mm 200 adet,231.0,14796,14796,AKDENİZ,Vidalar,231.0,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x100 mm 100 adet,207.9,14288,14288,AKDENİZ,Vidalar,207.9,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x35 mm (500 Adet),241.5,13641,13641,AKDENİZ,Vidalar,241.5,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x30 mm (1000 adet)",346.5,13640,13640,AKDENİZ,Vidalar,346.5,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x45 mm (500 Adet),301.35,13376,13376,AKDENİZ,Vidalar,301.35,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x90 mm (100 Adet),171.15,13332,13332,AKDENİZ,Vidalar,171.15,0.0,PIECE,IN_SALE
AKDENİZ SUNTA VİDASI 6*100 100 ADET,273.0,13142,13142,AKDENİZ,Vidalar,273.0,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x45 mm (500 Adet)",210.0,13140,13140,AKDENİZ,Vidalar,210.0,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x35 mm (1000 Adet)",393.75,13139,13139,AKDENİZ,Vidalar,393.75,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x18 mm (1000 Adet)",262.5,13138,13138,AKDENİZ,Vidalar,262.5,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x30 mm (500 Adet),225.75,13137,13137,AKDENİZ,Vidalar,225.75,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x40 mm (500 Adet)",231.0,13135,13135,AKDENİZ,Vidalar,231.0,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x60mm 200 adet,162.75,12743,12743,AKDENİZ,Vidalar,162.75,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x50mm 500 adet,357.0,12742,12742,AKDENİZ,Vidalar,357.0,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x50mm 200 Adet,178.5,12738,12738,AKDENİZ,Vidalar,178.5,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x70mm 200 Adet,262.5,12737,12737,AKDENİZ,Vidalar,262.5,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 6x60mm 200 Adet,355.95,12736,12736,AKDENİZ,Vidalar,355.95,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x80mm 200 Adet,318.15,12735,12735,AKDENİZ,Vidalar,318.15,0.0,PIECE,IN_SALE
Sista Universal Şeffaf Silikon 50 gr,76.65,11610,11610,Sista,Silikonlar,76.65,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 6x70 mm (100 Adet),210.0,11562,11562,AKDENİZ,Vidalar,210.0,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 6,0x50 mm (200 Adet)",254.1,11560,11560,AKDENİZ,Vidalar,254.1,0.0,PIECE,IN_SALE
"Meridyen Sunta Vidası 6,0x40 mm 200 Adet",203.7,10315,10315,Meridyen,Vidalar,203.7,0.0,PIECE,IN_SALE
"Akdeniz YHB Matkap Uçlu Vida 4,2x32 mm (900 Adet)",654.15,14797,14797,AKDENİZ,Vidalar,654.15,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 4,2x50 mm 250 adet",283.5,14795,14795,AKDENİZ,Vidalar,283.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 3,9x32 mm 1000 Adet",661.5,13639,13639,AKDENİZ,Vidalar,661.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 4,2x45 mm (500 Adet)",514.5,13132,13132,AKDENİZ,Vidalar,514.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 3,9x16 mm (2000 Adet)",682.5,13131,13131,AKDENİZ,Vidalar,682.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 3,9x38 mm (500 Adet)",304.5,13130,13130,AKDENİZ,Vidalar,304.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 3,9x19 mm (1500 Adet)",598.5,13129,13129,AKDENİZ,Vidalar,598.5,0.0,PIECE,IN_SALE
BETON ÇİVİ 3x30 ÇELİK,42.0,13431,13431,Diğer,Çiviler,42.0,0.0,PIECE,IN_SALE
BETON ÇİVİ 5x100 ÇELİK,131.25,10316,10316,Diğer,Çiviler,131.25,0.0,PIECE,IN_SALE
BETON ÇİVİ 4x40 ÇELİK,49.35,4619,4619,Diğer,Çiviler,49.35,0.0,PIECE,IN_SALE
BETON ÇİVİ 4x50 ÇELİK,64.05,3928,3928,Diğer,Çiviler,64.05,0.0,PIECE,IN_SALE
BETON ÇİVİ 4x60 ÇELİK,77.7,3927,3927,Diğer,Çiviler,77.7,0.0,PIECE,IN_SALE
BETON ÇİVİ 5x80 ÇELİK,115.5,3925,3925,Diğer,Çiviler,115.5,0.0,PIECE,IN_SALE
"ÇELİK ÇİVİ PULLU 3,7*22 MM 100ADET",127.05,4808,4808,Diğer,Çiviler,127.05,0.0,PIECE,IN_SALE
Dübel Plastik 10 mm (500'lü Paket),158.55,12946,12946,Diğer,Dübeller,158.55,0.0,PIECE,IN_SALE
Dübel Roket Plastik 8 mm (500'lü Paket),262.5,12877,12877,Diğer,Dübeller,262.5,0.0,PIECE,IN_SALE
Dübel Mantolama (Strafor) 10 mm,2.1,5111,5111,Diğer,Dübeller,2.1,0.0,PIECE,IN_SALE
Master Boyalı Çırpı İpi,144.9,3338,3338,Master,Alçıpan Malzemeleri,144.9,0.0,PIECE,IN_SALE
Alçıpan Askı Ekleme Parçası,5.25,153003053,153003053,Diğer,Alçıpan Malzemeleri,5.25,0.0,PIECE,IN_SALE
Alçıpan Askı Çubuğu 1 mt,7.35,153004141,153004141,Diğer,Alçıpan Malzemeleri,7.35,0.0,PIECE,IN_SALE
Sarı Alçıpan Vidası 5x45 mm,1.05,153004327,153004327,Diğer,Alçıpan Malzemeleri,1.05,0.0,PIECE,IN_SALE
Kelebek Alçıpan Maşası,4.2,153005176,153005176,Diğer,Alçıpan Malzemeleri,4.2,0.0,PIECE,IN_SALE
MERCURE MC-519 YÜKSEK VOLTAJ ERİYEN KAUÇUK BANT,103.95,15982,15982,Mercure,Bantlar,103.95,0.0,PIECE,IN_SALE
FOCUS DERZ BAND 5/90 MT,144.9,15812,15812,,Bantlar,144.9,0.0,PIECE,IN_SALE
MERCURE ÇİFT TARAFLI KÖPÜK BANT 48MM*25MT,315.0,14324,14324,Mercure,Bantlar,315.0,0.0,PIECE,IN_SALE
"3M Elektrikçi Bant Siyah 19 mm x 9 m x 0,13 mm",29.4,13115,13115,3m,Bantlar,29.4,0.0,PIECE,IN_SALE
3M Temflex İzole Bant Sarı 18 mm,29.4,13053,13053,3m,Bantlar,29.4,0.0,PIECE,IN_SALE
3M Temflex İzole Bant Kırmızı 18mm,29.4,13051,13051,3m,Bantlar,29.4,0.0,PIECE,IN_SALE
Boss Tape Yama Ultra Güçlü Bant 10cmx15cm,225.75,12537,12537,Diğer,Bantlar,225.75,0.0,PIECE,IN_SALE
POLİSAN ELEKTRİK BANDI 0.12mm*19mm*10yrd,26.25,8112,8112,Polisan,Bantlar,26.25,0.0,PIECE,IN_SALE
Folyo Bant 8 Metre,31.5,4978,4978,Diğer,Bantlar,31.5,0.0,PIECE,IN_SALE
Globus Çift Taraflı Filmik Bant 14007 48mm x 25 mt,105.0,mt,mt,Globus,Bantlar,105.0,0.0,PIECE,IN_SALE
3M Temflex İzole Bant 18mm,19.0,8690734382491,8690734382491,3m,Bantlar,19.0,0.0,PIECE,IN_SALE
ÇİFT TARAFLI BANT 2 M GLOBUS,40.95,8698216140010,8698216140010,Diğer,Bantlar,40.95,0.0,PIECE,IN_SALE
Güven 1013 Gonca Kapak Takımı 1/2 (Musluk Başı),178.5,10613,10613,Güven,Banyo & Tesisat Malzemeleri,178.5,0.0,PIECE,IN_SALE
ÇAMAŞIR MAKİNA ÇATALI,157.5,5164,5164,Diğer,Banyo & Tesisat Malzemeleri,157.5,0.0,PIECE,IN_SALE
CETA N23-011 Bijon Anahtarı,882.0,4931,4931,CETA,Oto Bakım Ürünleri,882.0,0.0,PIECE,IN_SALE
LİDER 1097 ASKILIK KROM 2 Lİ BORNOZLUK,177.45,4930,4930,Lider,Banyo & Tesisat Malzemeleri,177.45,0.0,PIECE,IN_SALE
DUŞ BAŞLIĞI  KARE-YUVARLAK SİYAH,115.5,2180,2180,Diğer,Banyo & Tesisat Malzemeleri,115.5,0.0,PIECE,IN_SALE
TAHARET MUSLUĞU AK 119 KUMLAMALI,22.37,153009279,153009279,Diğer,Banyo & Tesisat Malzemeleri,22.37,0.0,PIECE,IN_SALE
BATARYA BAĞLANTISI 3/8 50 CM,80.85,153005614,153005614,Diğer,Banyo & Tesisat Malzemeleri,80.85,0.0,PIECE,IN_SALE
Yıldız 1118 Emniyet Valf,773.85,13991,13991,Yıldız,Gaz Armatürleri,773.85,0.0,PIECE,IN_SALE
Geka Elox R 308 L Paslanmaz Çelik Elektrot 2.50 x 250,1041.6,13985,13985,Geka,Gaz Armatürleri,1041.6,0.0,PIECE,IN_SALE
YILDIZ 5120 Aygaz Saati,2415.0,13969,13969,Yıldız,Gaz Armatürleri,2415.0,0.0,PIECE,IN_SALE
"GEKA  BS 300 PLW Gazaltı Kaynak Teli 1,2 MM 15 KG",1575.0,13918,13918,Geka,Gaz Armatürleri,1575.0,0.0,PIECE,IN_SALE
GEKA Gazaltı Kaynak Teli 1.0 MM,1522.5,13904,13904,Geka,Gaz Armatürleri,1522.5,0.0,PIECE,IN_SALE
Yıldız 4416P Kesme Hamlaç Takımı Propan+Oksijen,7161.0,12958,12958,Yıldız,Gaz Armatürleri,7161.0,0.0,PIECE,IN_SALE
MAGMAWELD Gazaltı Kaynak Teli SG2 1 MM 15 KG,1674.75,6575,6575,MAGMAWELD,Gaz Armatürleri,1674.75,0.0,PIECE,IN_SALE
"GEKA Gaz Altı Kaynak Teli SG2 0,8 MM 15 KG",1732.5,7963,7963,Geka,Gaz Armatürleri,1732.5,0.0,PIECE,IN_SALE
Leto 35526 Seramik Kesme Makinası 600 mm,4200.0,4733,4733,Leto,Seramik Kesme Makineleri,4200.0,0.0,PIECE,IN_SALE
Leto 35527 Seramik Kesme Makinası 850 mm,5250.0,4732,4732,Leto,Seramik Kesme Makineleri,5250.0,0.0,PIECE,IN_SALE
SERAMİK KESME ELMASI YEDEK UÇ 52595,260.4,4706,4706,Diğer,Seramik Kesme Makineleri,260.4,0.0,PIECE,IN_SALE
RUBİ SERAMİK KESME ELMASI YEDEK 01958 NO:8 MM,870.45,8413797019582,8413797019582,Rubi,Seramik Kesme Makineleri,870.45,0.0,PIECE,IN_SALE
SERAMİK KESME MAKİNESİ RUBİ STAR 61 CM,457.63,8413797129687,8413797129687,Rubi,Seramik Kesme Makineleri,457.63,0.0,PIECE,IN_SALE
İzeltaş 8440 33 1022 Plastik Takım Çantası 22'',1559.25,11975,11975,İzeltaş,Takım Çantaları,1559.25,0.0,PIECE,IN_SALE
İZELTAŞ 8440 33 1019 PLASTİK TAKIM ÇANTASI 19'',947.1,11974,11974,İzeltaş,Takım Çantaları,947.1,0.0,PIECE,IN_SALE
İZELTAŞ 8440 33 1016 PLASTİK TAKIM ÇANTASI 16'',676.2,11973,11973,İzeltaş,Takım Çantaları,676.2,0.0,PIECE,IN_SALE
Made TK16 Craft Metal Kilitli Takım Çantası 16'',558.6,11889,11889,Diğer,Takım Çantaları,558.6,0.0,PIECE,IN_SALE
İZELTAŞ 14000 004135 BEZ ÇANTA,1617.0,11349,11349,İzeltaş,Takım Çantaları,1617.0,0.0,PIECE,IN_SALE
İZELTAŞ 8420 33 6205 TAKIM ÇANTASI 5 GÖZLÜ,2945.25,11748,11748,İzeltaş,Takım Çantaları,2945.25,0.0,PIECE,IN_SALE
MADE TK19 CRAFT METAL KİLİTLİ TAKIM ÇANTASI 19,768.6,11638,11638,MANO,Takım Çantaları,768.6,0.0,PIECE,IN_SALE
MANO BL.0-16 Raflı Takım Çantası,489.3,11571,11571,MANO,Takım Çantaları,489.3,0.0,PIECE,IN_SALE
Bosch L-BOXX 238 Taşıma Çantası,2656.5,7718,7718,Bosch,Takım Çantaları,2656.5,0.0,PIECE,IN_SALE
Abox TK-2230 Plastik Takım Çantası 22'',1081.5,5061,5061,Abox,Takım Çantaları,1081.5,0.0,PIECE,IN_SALE
Abox Plastik Dx-2030 G Avadanlık Duvar Seti 30 Pcs,500.0,5060,5060,Abox,Plastik Ürünler,630.0,20.63,PIECE,IN_SALE
Abox Plast TK-6007 Plastik Monoblok 12 Çekmeceli Set,491.4,5059,5059,Abox,Plastik Ürünler,491.4,0.0,PIECE,IN_SALE
Abox Plast TK-6004 Plastik Monoblok 26 Çekmeceli Set,756.0,5058,5058,Abox,Plastik Ürünler,756.0,0.0,PIECE,IN_SALE
Abox Plast TK-6001 Plastik Monoblok 39 Çekmeceli Set,1057.35,5057,5057,Abox,Plastik Ürünler,1057.35,0.0,PIECE,IN_SALE
Super-Bag HS-4036 Plastik Kapaklı Saklama Kabı 30 LT,586.95,5056,5056,Super-Bag,Plastik Ürünler,586.95,0.0,PIECE,IN_SALE
Full Takım Çantası Plastik 22'',808.5,22,22,Full,Takım Çantaları,808.5,0.0,PIECE,IN_SALE
Bosch Professional Takım Çantası (Orta Boy),1155.0,1619bz0100,1619bz0100,Bosch Aksesuar ve El Aletleri,Takım Çantaları,1155.0,0.0,PIECE,IN_SALE
STANLEY FATMAX TAKIM ÇANTASI SU GEÇİRMEZ 28'',305.08,3253561939358,3253561939358,,Takım Çantaları,305.08,0.0,PIECE,IN_SALE
WİNKEL KAYNAK ÇAPAK ÖNLEYİCİ SPREY 400 ML,110.25,15268,15268,WINKEL,Yapı Kimyasalları,110.25,0.0,PIECE,IN_SALE
SELSİL SİLİKON BEYAZ 280 GR,71.4,16040,16040,Selsil,Silikonlar,71.4,0.0,PIECE,IN_SALE
SİBAX UNİVERSAL SİLİKON ŞEFFAF 40 ML,52.5,15986,15986,Diğer,Silikonlar,52.5,0.0,PIECE,IN_SALE
HENKEL SİSTA RTV SİLİKON KIRMIZI 310 ML,231.0,15655,15655,Sista,Silikonlar,231.0,0.0,PIECE,IN_SALE
Akfix SA081 Ayna Silikonu Nötr %100 280 ml,178.5,11416,11416,Akfix,Silikonlar,178.5,0.0,PIECE,IN_SALE
SİSTA SİLİKON KARTUŞ ŞEFFAF 280 ML,237.3,11396,11396,Sista,Silikonlar,237.3,0.0,PIECE,IN_SALE
Sista Akvaryum Silikonu Şeffaf 310 ml,252.0,5231,5231,Sista,Silikonlar,252.0,0.0,PIECE,IN_SALE
Soudal Silikon Beyaz 280 ml,75.6,2606,2606,Soudal,Silikonlar,75.6,0.0,PIECE,IN_SALE
AKFİX 647 FC PU MASTİK BEYAZ 280ML,173.25,15962,15962,Akfix,Mastikler,173.25,0.0,PIECE,IN_SALE
AKFİX 647 FC PU MASTİK SİYAH 280 ML,173.25,15961,15961,Akfix,Mastikler,173.25,0.0,PIECE,IN_SALE
SİKA 175 FC PU OTOMASTİK BEYAZ 322 GR,173.25,14544,14544,Sika,Mastikler,173.25,0.0,PIECE,IN_SALE
Sika 175 Sosis Mastik Beyaz 600 ml,252.0,14665,14665,Sika,Poliüretan Mastik,252.0,0.0,PIECE,IN_SALE
Sika 175 Sosis Mastik Siyah 600 ml,252.0,14664,14664,Sika,Poliüretan Mastik,252.0,0.0,PIECE,IN_SALE
Sika 175 Sosis Mastik Gri 600 ml,252.0,14663,14663,Sika,Poliüretan Mastik,252.0,0.0,PIECE,IN_SALE
Soudal Silikonize Mastik Antrasit Gri 500 gr,46.2,12261,12261,Soudal,Mastikler,46.2,0.0,PIECE,IN_SALE
Soudal Silikonize Akrilik Mastik 500 gr Altın Meşe,46.2,11833,11833,Soudal,Mastikler,46.2,0.0,PIECE,IN_SALE
Soudal Silikonize Akrilik Mastik Beyaz 500 gr,42.0,3834,3834,Soudal,Mastikler,42.0,0.0,PIECE,IN_SALE
Soudal Silikonize Akrilik Mastik Siyah 500 gr,46.2,3831,3831,Soudal,Mastikler,46.2,0.0,PIECE,IN_SALE
"POLİSAN PROF U-AS KAYDIRMAZLIK SIVISI 0,5 LT",630.0,15068,15068,Polisan,Yalıtım,630.0,0.0,PIECE,IN_SALE
Weber Dry Rapid Stop Gri 5 kg,635.25,14657,14657,Todrill,Su Yalıtım Malzemeleri,635.25,0.0,PIECE,IN_SALE
BTR 200 LİKİT MEBRAN,1732.5,14300,14300,Btr,Su Yalıtım Malzemeleri,1732.5,0.0,PIECE,IN_SALE
WEBER  LATEX ÖZEL KATKI 20 KG,2702.7,14164,14164,Weber,Su Yalıtım Malzemeleri,2702.7,0.0,PIECE,IN_SALE
WEBER KÜR A BETON KÜRÜ 20 LT,2541.0,14162,14162,Weber,Su Yalıtım Malzemeleri,2541.0,0.0,PIECE,IN_SALE
Su Tutucu Bant 20 Mt,2047.5,11859,11859,Diğer,Su Yalıtım Malzemeleri,2047.5,0.0,PIECE,IN_SALE
"POLİSAN POLİGARD ASTAR SU KESİCİ  2,5  LT",945.0,3624,3624,Polisan,Su Yalıtım Malzemeleri,945.0,0.0,PIECE,IN_SALE
Somafix S815 Mantolama Köpüğü Pipetli 750 ml,231.0,13295,13295,SomaFix,Köpükler,231.0,0.0,PIECE,IN_SALE
Somafıx Se S811 Poliüretan Köpük 750 ml,173.25,13273,13273,SomaFix,Köpükler,173.25,0.0,PIECE,IN_SALE
Soudal Soudafoam PU Tabancalı Köpük 750 ml,231.0,13112,13112,Soudal,Köpükler,231.0,0.0,PIECE,IN_SALE
PATTEX SÜPER JAPON 3 GR,57.75,16049,16049,Pattex,Genel Yapıştırıcılar,57.75,0.0,PIECE,IN_SALE
